anime_id,name,genre,type,episodes,rating,members
162,pita ten,"Comedy, Fantasy, Kids, Romance, School, Shounen",TV,26,7.08,16047
21027,saibi,"Drama, Psychological, Thriller",Movie,1,7.08,1747
3751,sekai meisaku douwa mori wa ikiteiru,"Fantasy, Kids",Movie,1,7.08,926
8767,shin tenchi muyou specials,"Comedy, Romance, Sci-Fi, Shounen",Special,6,7.08,2233
30375,starmyu,"Music, School, Slice of Life",TV,12,7.08,21032
33033,starmyu ova,"Music, School, Slice of Life",OVA,2,7.08,2447
1584,stratos 4 advance kanketsuhen,"Comedy, Military, Sci-Fi",OVA,2,7.08,1876
1568,sumomomo momomo chijou saikyou no yome,"Comedy, Martial Arts, Romance",TV,22,7.08,31385
3419,sumomomo momomo chijou saikyou no yome specials,"Comedy, Ecchi, Martial Arts, Romance",Special,2,7.08,7082
2491,touch sebangou no nai ace,"Drama, Romance, Sports",Movie,1,7.08,1109
1925,urusei yatsura movie 6 itsudatte my darling,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.08,2553
1843,yomigaeru sora rescue wings special,"Drama, Military, Seinen",Special,1,7.08,1843
9331,yumekui merry,"Action, Shounen, Supernatural",TV,13,7.08,89183
2706,bakusou kyoudai lets amp go wgp,"Cars, Shounen, Sports",TV,51,7.07,2378
579,battle programmer shirase,"Comedy, Ecchi, Sci-Fi",TV,15,7.07,22292
11285,black★rock shooter tv,"Action, Drama, School, Slice of Life",TV,8,7.07,198991
3407,blassreiter,"Action, Sci-Fi",TV,24,7.07,55444
31196,cardfight vanguard g girs crisishen,"Action, Game, Shounen",TV,26,7.07,3060
12255,carnival phantasm illyajou,"Comedy, Parody",Special,1,7.07,19277
8358,crayon shinchan movie 1 action kamen vs haigure maou,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.07,1999
8360,crayon shinchan movie 6 dengeki buta no hizume daisakusen,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.07,1346
10017,dragon ball super saiyajin zetsumetsu keikaku,"Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,1,7.07,15280
127,gate keepers,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",TV,24,7.07,14582
2165,gegege no kitarou 27,"Comedy, Fantasy, Horror",TV,100,7.07,1656
3579,getter robo,"Action, Mecha, Sci-Fi, Shounen",TV,51,7.07,2938
10950,ghost in the shell stand alone complex  solid state society d  tachikoma no hibi,"Comedy, Mecha, Sci-Fi",Special,3,7.07,3121
5217,goal fh field hunter,"Action, Sports",TV,39,7.07,737
30533,gundam build fighters try island wars,"Action, Mecha, Sci-Fi",OVA,1,7.07,3569
25087,ie naki ko remi specials 21,"Adventure, Drama, Slice of Life",Special,2,7.07,313
4205,kimikiss pure rouge special,"Romance, School",Special,1,7.07,9144
6293,koukou butouden crows,"Action, School, Shounen",OVA,2,7.07,1509
4078,kyou no 5 no 2 kagai jugyou mizukake,"Comedy, Ecchi, School, Seinen",Special,1,7.07,4623
1399,macross 7 encore,"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",OVA,3,7.07,5616
632,mahoromatic end year special,"Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,7.07,4783
2751,miyori no mori,"Drama, Fantasy, Slice of Life",Special,1,7.07,6273
31138,overlord ple ple pleiades,"Action, Comedy, Fantasy, Magic",Special,8,7.07,25625
6902,saikyou bushouden sangoku engi,Historical,TV,52,7.07,1363
1260,saint seiya saishuu seisen no senshitachi,"Adventure, Sci-Fi, Shounen",Movie,1,7.07,8217
5203,shin maple town monogatari palm townhen,"Fantasy, Slice of Life",TV,44,7.07,589
4810,shinzou ningen casshern,Action,TV,35,7.07,2822
2415,super fishing grander musashi,"Adventure, Sports",TV,25,7.07,1920
1208,tatsu no ko tarou,"Adventure, Demons, Fantasy, Historical",Movie,1,7.07,1850
2097,tokumu sentai shinesman,"Action, Comedy, Sci-Fi",OVA,2,7.07,1588
9874,touhou niji sousaku doujin anime musou kakyou,"Fantasy, Magic",OVA,2,7.07,18305
1892,yat anshin uchuu ryokou 2,"Adventure, Comedy, Sci-Fi, Shounen",TV,25,7.07,486
15489,yu☆gi☆oh zexal second,"Action, Fantasy, Game, Shounen",TV,73,7.07,11293
18677,yuusha ni narenakatta ore wa shibushibu shuushoku wo ketsui shimashita,"Comedy, Ecchi, Fantasy, Romance",TV,12,7.07,115338
7669,quotbungaku shoujoquot kyou no oyatsu hatsukoi,"Comedy, Fantasy, School",OVA,1,7.06,14351
873,hackroots,"Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26,7.06,50480
9776,achannel,"Comedy, School, Seinen, Slice of Life",TV,12,7.06,58564
8,beet the vandel buster,"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.06,9848
13145,cardfight vanguard asia circuithen,"Action, Adventure, Demons, Game, Shounen",TV,39,7.06,11031
16512,devil survivor 2 the animation,"Action, Demons, Supernatural",TV,13,7.06,101266
1151,dominion,"Comedy, Mecha, Police, Sci-Fi",OVA,4,7.06,7850
9314,fractale,"Adventure, Fantasy, Sci-Fi",TV,11,7.06,55100
11809,gdgd fairies,Comedy,TV,12,7.06,2284
5688,gegege no kitarou 168,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,65,7.06,1276
2916,genki bakuhatsu ganbaruger,"Mecha, Shounen",TV,47,7.06,367
456,gokujou seitokai,"Comedy, School, Slice of Life",TV,26,7.06,12234
1180,hyper police,"Action, Comedy, Police, Romance, Sci-Fi",TV,25,7.06,4973
10191,katte ni kaizou,"Comedy, Parody, School, Sci-Fi, Shounen",OVA,6,7.06,19904
1637,kaze to ki no uta sanctus sei naru kana,"Drama, Historical, Romance, Shoujo, Shounen Ai",OVA,1,7.06,6105
3281,kinnikuman kinnikusei oui soudatsuhen,"Action, Comedy, Shounen, Sports",TV,46,7.06,676
3019,lupin iii kiri no elusive,"Action, Adventure, Comedy, Shounen",Special,1,7.06,2693
673,maihime specials,Comedy,Special,27,7.06,9210
9712,maria†holic alive,"Comedy, Parody, School, Shoujo Ai",TV,12,7.06,40502
32534,monkey king hero is back,"Adventure, Fantasy, Historical, Martial Arts, Supernatural",Movie,1,7.08,499
16910,namiuchigiwa no muromisan,"Comedy, Fantasy, Slice of Life",TV,13,7.06,25564
12119,natsuiro kiseki,"School, Slice of Life, Supernatural",TV,12,7.06,26883
1152,new dominion tank police,"Comedy, Mecha, Police, Sci-Fi, Shounen",OVA,6,7.06,5062
25099,ore ga ojousama gakkou ni quotshomin samplequot toshite gets♥sareta ken,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.06,77774
12281,rinne no lagrange season 2,"Action, Comedy, Mecha, Sci-Fi",TV,12,7.06,19427
1710,rockmanexe,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56,7.06,19212
12223,scryed alteration ii quan,"Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1,7.06,2438
31374,shingeki kyojin chuugakkou,"Comedy, Parody, School, Shounen",TV,12,7.06,52928
32409,shinmai maou no testament burst specials,"Comedy, Demons, Ecchi",Special,5,7.06,3495
10014,shouwa monogatari,"Drama, Historical",TV,13,7.06,3563
3174,sola specials,"Comedy, Romance, Slice of Life, Supernatural",Special,2,7.06,12223
1897,zettai muteki raijinoh,"Adventure, Mecha, School, Sci-Fi, Shounen",TV,51,7.06,592
308,zettai shounen,"Drama, Fantasy, Mystery, Sci-Fi, Shounen",TV,26,7.06,11165
2404,zombieloan,"Action, Horror, Shounen, Supernatural",TV,11,7.06,93637
10737,achannel achannel,"Comedy, School, Seinen, Slice of Life",Special,11,7.05,12631
8285,ai no senshi rainbowman,"Action, Adventure, Mecha, Sci-Fi",TV,22,7.05,524
1798,animation seisaku shinkou kuromichan 2,"Comedy, Drama, Parody",OVA,1,7.05,3841
834,bleach the sealed sword frenzy,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Special,1,7.05,73241
2692,cb chara go nagai world,"Action, Comedy, Parody",OVA,3,7.05,989
1844,clamp gakuen tanteidan,"Action, Comedy, Mystery",TV,26,7.05,7830
8728,code geass hangyaku no lelouch  kiseki no birthday picture drama,"School, Supernatural",Special,1,7.05,18422
2172,crayon shinchan movie 15 arashi wo yobu utau ketsu dake bakudan,"Comedy, Ecchi, Kids, School",Movie,1,7.05,1051
2595,dcii da capo ii,"Drama, Ecchi, Romance, School",TV,13,7.05,25225
502,dragon ball movie 1 shen long no densetsu,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.05,30279
22695,dragon ball z summer vacation special,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1,7.05,4251
870,dragon half,"Comedy, Fantasy, Parody",OVA,2,7.05,11596
1465,hakaima sadamitsu,"Action, Mecha, School, Sci-Fi, Seinen",TV,10,7.05,3300
2749,heisei inu monogatari bow,"Adventure, Comedy",TV,40,7.05,428
811,is pure,"Comedy, Drama, Ecchi, Romance, School",OVA,6,7.05,17276
4935,ikkyuusan,"Comedy, Historical, Kids",TV,296,7.05,720
6566,its a rumic world 5th anniversary weekly★shonen sunday,"Comedy, Sci-Fi",Special,1,7.05,2087
143,kannazuki no miko,"Drama, Magic, Mecha, Romance, Shoujo Ai, Shounen, Supernatural",TV,12,7.05,42927
3318,kimi ga nozomu eien next season,"Drama, Romance",OVA,4,7.05,21064
5235,live on cardliver kakeru,"Fantasy, Game",TV,51,7.05,528
1400,macross 7 movie ginga ga ore wo yondeiru,"Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",Movie,1,7.05,5270
4807,mashin eiyuuden wataru 2,"Adventure, Comedy, Mecha",TV,46,7.05,492
2573,minami no niji no lucy,"Adventure, Drama, Slice of Life",TV,50,7.05,742
196,onegai☆twins,"Comedy, Drama, Harem, School, Sci-Fi",TV,12,7.05,59164
19845,ore no imouto ga konnani kawaii wake ga nai sd chara ni yoru short movie,Comedy,Special,13,7.05,6311
31231,pokemon the movie xyampz volcanion to karakuri no magiana,"Adventure, Fantasy, Kids",Movie,1,7.05,3572
34325,pokemon xyampz specials,"Action, Adventure, Comedy, Fantasy, Kids",Special,2,7.05,1454
1119,pokemon celebi toki wo koeta deai,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.05,58359
1553,queen emeraldas,"Action, Adventure, Sci-Fi",OVA,4,7.05,3279
1489,renkin sankyuu magical pokaan specials,"Comedy, Ecchi, Magic, Parody, Vampire",Special,3,7.05,4684
10572,rokyubu,"Comedy, Ecchi, School, Sports",TV,12,7.05,46940
1256,saint seiya jashin eris,"Adventure, Sci-Fi, Shounen",Movie,1,7.05,10277
789,shinigami no ballad,"Drama, Fantasy, Psychological, Supernatural",TV,6,7.05,32297
14617,stranger mukou hadan pilot,"Action, Adventure, Historical, Samurai, Seinen",Special,1,7.05,4741
24133,taimadou gakuen 5 shiken shoutai,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",TV,12,7.05,99133
10923,tantei opera milky holmes summer special,"Comedy, Mystery, Super Power",Special,1,7.05,5050
1720,to heart 2 ova,"Comedy, Drama, Harem, Romance, School",OVA,3,7.05,4754
30547,touhou niji sousaku doujin anime musou kakyou special,"Fantasy, Magic",OVA,1,7.05,2540
26453,tribe cool crew,"Music, School",TV,50,7.05,3334
5992,tsuyoshi shikkari shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,112,7.05,550
2006,yu☆gi☆oh 1,"Adventure, Comedy, Fantasy, Game, Shounen",Movie,1,7.05,26934
303,aa megamisama chichaitte koto wa benri da ne,"Comedy, Magic, Supernatural",TV,48,7.04,15937
3266,ai yori aoshi enishi  miyuki,"Comedy, Drama, Romance",Special,1,7.04,12647
3359,amatsuki,"Action, Fantasy, Historical, Shoujo, Supernatural",TV,13,7.04,41920
280,animal yokochou,"Adventure, Comedy, Fantasy, Shoujo",TV,51,7.04,1511
1797,animation seisaku shinkou kuromichan,"Comedy, Drama, Parody",OVA,1,7.04,5794
5116,candy boy episode ex1  mirai yohouzu,"School, Shoujo Ai, Slice of Life",OVA,1,7.04,16405
27653,crayon shinchan movie 2 ora no hikkoshi monogatari  saboten daisuugeki,"Comedy, Kids, Shounen",Movie,1,7.04,478
17827,daitoshokan no hitsujikai,"Harem, Romance, School",TV,12,7.04,46874
8624,digimon xros wars,"Action, Adventure, Comedy, Fantasy, Shounen",TV,30,7.04,22723
28221,etotama,"Action, Comedy, Fantasy",TV,12,7.04,36463
5155,genji monogatari sennenki,"Drama, Historical, Romance",TV,11,7.04,8554
19261,gintama x mameshiba,"Comedy, Parody",Special,6,7.04,5566
18343,girls und panzer fushou  akiyama yukari no sensha kouza,"Military, School",Special,6,7.04,5867
2280,hare tokidoki buta tv,Comedy,TV,61,7.04,607
2999,hi no tori yamatohen,"Drama, Historical",OVA,1,7.04,1069
10079,hoshizora e kakaru hashi,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.04,85178
21511,kantai collection kancolle,"Action, Military, School, Sci-Fi, Slice of Life",TV,12,7.04,100999
32376,kindaichi shounen no jikenbo returns 2nd season akechi keibu no jikenbo,"Mystery, Shounen",Special,1,7.04,625
15819,kindaichi shounen no jikenbo kuromajutsu satsujin jikenhen,"Mystery, Shounen",OVA,2,7.04,782
580,kogepan,Comedy,TV,10,7.04,4436
10122,kowarekake no orgel special,"Drama, Music, Sci-Fi, Seinen, Slice of Life",Special,1,7.04,7198
1431,lupin iii ai no da capo  fujikos unlucky days,"Action, Adventure, Comedy, Shounen",Special,1,7.04,3279
1504,macross flash back 212,"Drama, Mecha, Military, Sci-Fi",OVA,1,7.04,5199
31884,mahoutsukai precure,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",TV,48,7.04,3865
1951,maniemanie meikyuu monogatari,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural",Movie,3,7.04,9568
4232,mobile suit gundam ms igloo 2 gravity of the battlefront,"Mecha, Sci-Fi",OVA,3,7.04,6864
12591,ojamajo doremi ova,"Kids, Magic",OVA,3,7.04,799
32634,okusama ga seitokaichou okusama gekijou,"Comedy, Shounen",Special,12,7.04,4250
33606,one piece film gold episode   711 ver,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.04,4166
17115,pokemon best wishes season 2 episode n,"Action, Adventure, Comedy, Fantasy, Kids",TV,14,7.04,13647
1525,pokemon crystal raikou ikazuchi no densetsu,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,7.04,13929
16678,pokemon pikachu to eevee friends,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.04,3849
32160,precure all stars movie minna de utau♪  kiseki no mahou,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,7.04,699
31559,prince of stride alternative,Sports,TV,12,7.04,79630
5996,prince of tennis oshougatsu special,"Action, Comedy, Shounen, Sports",Special,1,7.04,5000
1357,shin hokuto no ken,"Action, Martial Arts, Sci-Fi, Shounen",OVA,3,7.04,6426
28625,shisha no teikoku,"Historical, Psychological, Sci-Fi",Movie,1,7.04,31182
7768,tantei opera milky holmes,"Comedy, Mystery, Super Power",TV,12,7.04,28812
4208,tetsujin 28gou 18,"Action, Mecha",TV,51,7.04,821
2625,the☆doraemons the mysterious thief dorapan the mysterious cartel,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.04,621
4166,to heart 2 ad,"Comedy, Ecchi, Romance",OVA,2,7.04,4412
687,tokyo mew mew,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",TV,52,7.04,67936
711,uchuu senkan yamato movie,"Drama, Military, Sci-Fi, Space",Movie,1,7.04,2154
8422,vampire knight gekiai no portrait,"Comedy, Shoujo, Vampire",Special,1,7.04,23727
2746,vexille 277 nihon sakoku,"Action, Military, Sci-Fi",Movie,1,7.04,14754
19023,wake up girls,"Drama, Music",TV,12,7.04,29679
6165,white album 2nd season,"Drama, Harem, Music, Romance",TV,13,7.04,24889
6489,zero no tsukaima princesses no rondo picture drama,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School",Special,7,7.04,23532
1249,zone of the enders dolores i,"Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space",TV,26,7.04,6753
31763,accel world infinite∞burst,"Action, Game, Romance, School, Sci-Fi",Movie,1,7.03,21916
1762,arslan senki,"Action, Adventure, Drama, Fantasy, Historical",OVA,6,7.03,10953
11703,codebreaker,"Action, Comedy, School, Shounen, Super Power, Supernatural",TV,13,7.03,135255
891,dragon ball movie 2 majinjou no nemuri hime,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.03,27194
12035,dwaejiui wang,"Drama, Psychological, Seinen, Thriller",Movie,1,7.03,2697
9347,fortune arterial akai yakusoku  tadoritsuita basho,"Comedy, Fantasy, Harem, Romance, Vampire",OVA,1,7.03,18682
1929,futari wa precure max heart,"Action, Comedy, Fantasy, Magic, Shoujo",TV,47,7.03,7189
981,ichigo 1 ova,"Comedy, Ecchi, Harem, Romance, School, Shounen",OVA,4,7.03,19508
20945,iron kid,"Action, Adventure, Comedy, Sci-Fi",TV,26,7.03,908
11281,keroro gunsou mushakero ohirome sengoku ranstar dai battle,"Action, Comedy, Mecha, Parody, Samurai, Shounen",Special,1,7.03,613
5968,kinnikuman ii sei ultimate muscle 2,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,7.03,2019
18045,koi to senkyo to chocolate special,"Drama, Romance, School",Special,1,7.03,15430
1578,koisuru tenshi angelique kokoro no mezameru toki,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",TV,13,7.03,6786
1032,kumo no you ni kaze no you ni,"Adventure, Drama, Historical, Romance",Movie,1,7.03,3536
33197,lostorage incited wixoss,"Game, Psychological",TV,12,7.03,21893
1415,lupin iii bye bye liberty  kiki ippatsu,"Action, Adventure, Comedy, Shounen",Special,1,7.03,3235
9630,mini sengoku basara two tsukiyo no katakurakun,"Comedy, Historical",Special,7,7.03,3232
2613,mirai shounen conan 2 taiga daibouken,"Adventure, Drama, Sci-Fi",TV,24,7.03,931
2235,mizu no kotoba,"Drama, Psychological, Sci-Fi",Special,1,7.03,15958
1174,munto,"Fantasy, Magic, Romance",OVA,1,7.03,12271
31442,musaigen no phantom world,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13,7.03,168482
229,ninin ga shinobuden,"Comedy, Martial Arts, Parody",TV,12,7.03,23125
6201,princess lover,"Comedy, Ecchi, Harem, School",TV,12,7.03,104098
1954,rayearth,"Action, Adventure, Fantasy",OVA,3,7.03,9637
1942,rocket girls,"Adventure, Sci-Fi",TV,12,7.03,4794
28105,shirobako specials,"Adventure, Comedy",Special,2,7.03,11669
33491,shounen maid special,"Comedy, Shoujo, Slice of Life",OVA,1,7.03,2480
508,tottoko hamtarou,"Adventure, Comedy, Kids",TV,296,7.03,29433
1549,1nen joou queen millennia,"Adventure, Drama, Fantasy, Sci-Fi",Movie,1,7.02,2078
2832,anikuri15,"Adventure, Comedy, Drama, Fantasy, Game, Magic, Martial Arts, Mecha, School, Sci-Fi, Slice of Life, Super Power, Supernatural",Special,15,7.02,12926
971,astro boy tetsuwan atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50,7.02,9331
4999,asu no yoichi,"Comedy, Ecchi, Harem, Martial Arts, Romance, Shounen",TV,12,7.02,110748
23369,bakuman 2nd season special,Comedy,Special,1,7.02,6812
1668,bakuten shoot beyblade g revolution,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52,7.02,22429
1186,battle athletess daiundoukai tv,"Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",TV,26,7.02,4806
8440,black lagoon omake,Comedy,Special,7,7.02,33923
2118,captain tsubasa europe daikessen,"Action, Shounen, Sports",Movie,1,7.02,2819
10116,crayon shinchan movie 1 arashi wo yobu ougon no spy daisakusen,Comedy,Movie,1,7.02,795
956,daikuu maryuu gaiking,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,919
3031,digimon frontier ornismon fukkatsu,"Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,7.02,11973
993,dual parallel trouble adventures special,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,7.02,3631
7559,fatestay night tv reproduction,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,2,7.02,23498
126,futakoi alternative,"Comedy, Drama, Romance",TV,13,7.02,21516
3519,garakutadoori no stain,Comedy,TV,13,7.02,641
4240,ginga senpuu braiger,"Action, Adventure, Mecha, Space",TV,39,7.02,886
12481,gregory horror show the second guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,25,7.02,603
2230,hana no ko lunlun,"Drama, Magic, Shoujo",TV,50,7.02,2080
11161,hoshizora e kakaru hashi kakaru ka gakuensai ni koi no hashi,"Comedy, Ecchi, Romance, School",Special,1,7.02,17770
642,ichigo 1 koi ga hajimaru satsuei gasshuku  yureru kokoro ga higashi e nishi e,"Ecchi, Romance, Shounen",Special,1,7.02,13415
1192,kakurenbo,"Horror, Psychological, Supernatural",Movie,1,7.02,22853
2487,kyouryuu boukenki jura tripper,"Adventure, Drama, Fantasy, Sci-Fi",TV,39,7.02,756
10213,maji de watashi ni koi shinasai,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",TV,12,7.02,116683
2501,papuwa,"Adventure, Comedy",TV,26,7.02,973
2201,pokemon advanced generation pokemon ranger to umi no ouji manaphy,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.02,34055
212,project ako,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Movie,1,7.02,7846
11227,rinne no lagrange,"Action, Comedy, Mecha, Sci-Fi",TV,12,7.02,41486
29317,saenai heroine no sodatekata ai to seishun no service kai,"Comedy, Ecchi, Harem, Romance",Special,1,7.01,41444
419,samurai deeper kyou,"Adventure, Comedy, Historical, Shounen, Supernatural",TV,26,7.02,38580
8677,sangokushi 185,Historical,Special,1,7.02,231
11751,senki zesshou symphogear meteoroidfalling burning and disappear then,"Action, Music, Sci-Fi",TV,13,7.02,47588
